I,V,P,Q,T,Hydrogen,Oxygen,RH anode,Rh Cathode
211.8786062,301.1089674,63.79854831,42.70058534,80.41839584,0.006974986,0.068635213,1.000224927,0.999997685
212.2819246,300.7585146,63.84559631,42.85568012,80.42770964,0.006979093,0.0687183,1.000236012,0.999994518
212.8464192,300.2540901,63.90800793,43.07627535,80.44752267,0.006984849,0.068829723,1.000257729,0.999990029
213.5748586,299.5848618,63.98379451,43.36581133,80.48239286,0.006992342,0.068967115,1.000294072,0.999986732
214.4871346,298.7259105,64.07286456,43.73442549,80.53736367,0.007001897,0.069131903,1.000347568,0.999987723
215.6766762,297.5829778,64.18170753,44.22260012,80.62283405,0.007014734,0.069338753,1.000419777,0.999993437
216.9868296,296.3057004,64.29443452,44.7676765,80.72986706,0.00702942,0.069560003,1.000491188,0.99999827
218.3676935,294.9482154,64.4071615,45.34849463,80.85280097,0.007045546,0.069789051,1.000551006,0.999997619
219.8832092,293.4529384,64.52537383,45.99169411,80.9957273,0.007063998,0.070038237,1.000599498,0.999992739
221.6793171,291.68087,64.65961607,46.76010345,81.17183204,0.007086823,0.070332999,1.000640879,0.999989121
223.619065,289.7731192,64.79879397,47.59603383,81.36639489,0.007112511,0.070652352,1.000673728,0.999990981
225.7150236,287.7240857,64.94364881,48.50506585,81.57811639,0.007141338,0.071000114,1.000701212,0.999995061
228.4048168,285.1209343,65.12299477,49.67850919,81.84728262,0.007179821,0.071453053,1.000729029,0.999995486
230.4304321,283.1842213,65.25426248,50.56619107,82.04587418,0.007209861,0.071800483,1.000746233,0.999992751
232.4849509,281.2462914,65.38553023,51.46856766,82.24151088,0.007241386,0.072161449,1.000761491,0.999990837
234.5445548,279.3362567,65.51679798,52.37365851,82.43005474,0.007274297,0.072535724,1.000774887,0.999991955
236.5772737,277.4910062,65.64806573,53.26538511,82.60681528,0.007308456,0.072922751,1.000786196,0.999994703
238.5437645,275.7537327,65.77933348,54.12395866,82.7667073,0.007343677,0.073321571,1.000794848,0.999996258
240.4004087,274.1700881,65.91060122,54.92743266,82.90462535,0.007379703,0.073730745,1.000799974,0.999995741
241.7099079,273.0965385,66.01013918,55.48731063,82.9919401,0.007407383,0.074046881,1.000800898,0.999994813
242.6728106,272.3375022,66.08890708,55.89351455,83.04909178,0.007429388,0.07429989,1.000799446,0.999994592
243.5632341,271.6652833,66.16767498,56.263293,83.09488394,0.007451375,0.074554727,1.000795836,0.999995227
244.1865618,271.2161197,66.22733178,56.51768724,83.12176446,0.007467964,0.074748613,1.000791569,0.999996167
244.7645933,270.819352,66.28698855,56.7493035,83.1417848,0.00748445,0.07494292,1.00078592,0.999997164
245.1741172,270.552307,66.33242302,56.91025868,83.15241629,0.007496913,0.07509103,1.000780668,0.999997753
245.5572996,270.3151468,66.37785749,57.05796142,83.15907604,0.007509276,0.075239102,1.000774587,0.999998031
245.8325443,270.1537296,66.41257871,57.16198786,83.16151255,0.007518646,0.075352165,1.00076938,0.999997999
246.0928896,270.00902,66.44729994,57.25851546,83.16168482,0.007527942,0.075465084,1.00076369,0.999997762
246.3436063,269.8780767,66.48273869,57.34948266,83.159565,0.007537345,0.075580134,1.00075739,0.999997356
246.6114294,269.7487561,66.52312634,57.44413786,83.15438467,0.00754795,0.075710934,1.000749613,0.999996789
246.9290764,269.6120982,66.5750664,57.55237909,83.14353044,0.007561397,0.075878531,1.000738699,0.999996094
247.1528852,269.5289982,66.61486954,57.62544762,83.13211277,0.00757155,0.076006428,1.000729648,0.999995692
247.3607627,269.4634022,66.65467269,57.6904883,83.11812265,0.007581563,0.076133781,1.000720017,0.999995499
247.6811782,269.3882275,66.72239357,57.78437758,83.08877995,0.007598257,0.076349015,1.000702377,0.999995662
248.0828375,269.3504634,66.82122724,57.88812714,83.03452604,0.007621814,0.076659436,1.000674004,0.999996464
248.3590638,269.3743554,66.90156274,57.94708944,82.98134183,0.007640239,0.076908221,1.000648749,0.999997076
248.6002928,269.4361196,66.98189823,57.98836031,82.92123248,0.007658002,0.077153516,1.000621701,0.999997113
248.8148828,269.5266174,67.06223372,58.01614058,82.85527793,0.007675103,0.077395125,1.000593047,0.999996496
249.0101288,269.6379041,67.14256922,58.03409908,82.78449584,0.007691556,0.077632927,1.000562989,0.999995574
249.1924353,269.7630232,67.22290471,58.04545874,82.70984573,0.007707382,0.077866862,1.000531726,0.999994873
249.3771606,269.9032537,67.30770704,58.05347322,82.62786239,0.007723443,0.078109599,1.000497616,0.999994764
249.5777492,270.059645,67.40087834,58.06098182,82.53518454,0.007740371,0.078371366,1.000459023,0.999995294
249.806946,270.2290962,67.50510524,58.0716767,82.42970809,0.007758491,0.078658242,1.000414671,0.999995995
250.0886737,270.4077417,67.62591349,58.0920093,82.30699482,0.007778528,0.078983237,1.000361947,0.999996091
250.4533131,270.5791704,67.76744967,58.1330472,82.16525538,0.007800869,0.079354414,1.000298727,0.999995305
250.8859797,270.7001248,67.91486602,58.20221886,82.02280421,0.007823061,0.079731005,1.000231863,0.999994544
251.2636017,270.7450247,68.02837006,58.27775595,81.91835769,0.007839539,0.080014688,1.000180406,0.999994523
251.6874553,270.7400492,68.14187403,58.37647776,81.81998913,0.007855625,0.080293662,1.000130207,0.999994908
252.1638268,270.6787048,68.25537803,58.5015583,81.72884438,0.007871433,0.08056861,1.000083001,0.999995134
252.593808,270.5831459,68.34762722,58.62471651,81.66077478,0.007884145,0.080789568,1.000048424,0.999994921
253.0662416,270.442537,68.43987641,58.76920237,81.59872705,0.007896804,0.081008758,1.000019211,0.999994386
253.5846678,270.2534273,68.53212559,58.93680155,81.5432073,0.007909473,0.081226615,1.00000205,0.999993827
254.1525787,270.0125064,68.62437478,59.12927526,81.49467935,0.007922208,0.081443591,1.000000915,0.999993528
254.7135877,269.7446818,68.70763567,59.32727681,81.4534848,0.00793498,0.08165991,1.000009776,0.999993974
255.3256227,269.418824,68.78952901,59.55230915,81.41994824,0.007947839,0.081875823,1.000027751,0.999994353
256.0006566,269.0283035,68.87142234,59.80902663,81.39437029,0.007960878,0.082091784,1.000058096,0.999994103
256.6206078,268.6477179,68.94054065,60.05095767,81.37915028,0.007972086,0.082274476,1.000095694,0.999993449
257.1461509,268.3120648,68.99541471,60.25980943,81.37130146,0.007981149,0.082420032,1.000134157,0.999992839
257.7016253,267.9466561,69.05028877,60.48371999,81.36724697,0.007990384,0.08256625,1.000179984,0.999992381
258.2873982,267.5514303,69.10516283,60.72287563,81.36700296,0.007999808,0.082713298,1.00023187,0.999992214
258.9037957,267.1263922,69.16003688,60.97744188,81.3705675,0.008009439,0.082861346,1.000287489,0.999992343
259.5631428,266.6630887,69.21590938,61.25261047,81.37808922,0.008019478,0.083013287,1.000344703,0.999992649
260.3924846,266.0699582,69.2826175,61.60234545,81.3921503,0.008031795,0.08319654,1.000408808,0.999992955
261.4384293,265.3088872,69.36193875,62.04830516,81.41591398,0.008046952,0.083417448,1.000474037,0.999992922
262.6932461,264.3814467,69.45122043,62.58929617,81.45150568,0.00806473,0.083670566,1.000531626,0.999992369
264.100373,263.3282669,69.54509353,63.20230521,81.49853028,0.008084307,0.083942502,1.000577586,0.999991637
265.5958579,262.1989935,69.63896662,63.85980885,81.55473926,0.008104857,0.084221105,1.000614062,0.999991262
267.1770076,260.9986553,69.73283972,64.56045785,81.61933178,0.008126437,0.084507079,1.000645405,0.999991389
268.9406902,259.6567343,69.83226132,65.34739169,81.69584691,0.008150472,0.084818732,1.000675451,0.999991709
271.0922019,258.0211517,69.94752215,66.31353195,81.79337711,0.008179912,0.085192262,1.000707262,0.999991709
274.1135711,255.7367379,70.10091047,67.67897464,81.9343427,0.008221778,0.085711255,1.000744937,0.999991126
276.1351225,254.2198085,70.19901797,68.59721666,82.02974494,0.008250176,0.086056848,1.000766584,0.999990697
278.2133827,252.6734152,70.29712558,69.54405839,82.12748117,0.008279839,0.086413626,1.000786327,0.999990581
279.9698173,251.3781002,70.3782808,70.34610133,82.20927634,0.008305319,0.086717371,1.000801169,0.999990718
281.7544188,250.0739343,70.45943603,71.16235978,82.29118557,0.008331631,0.087029015,1.000814666,0.999990875
283.5629074,248.7652278,70.54059126,71.99067765,82.37262494,0.008358751,0.087348587,1.000826869,0.99999085
285.391637,247.455557,70.62174648,72.82921668,82.45308472,0.00838665,0.08767608,1.000837851,0.99999059
287.2378413,246.1475876,70.70290171,73.67658016,82.53214024,0.0084153,0.088011454,1.000847693,0.999990214
289.1483783,244.8091153,70.78615867,74.55422755,82.61144095,0.00844544,0.088363638,1.000856708,0.999989898
291.2145763,243.3785612,70.87538458,75.50422081,82.69414744,0.008478547,0.088750117,1.000865314,0.999989737
293.5344249,241.7925251,70.97442978,76.5719884,82.78309194,0.008516239,0.089189987,1.000873854,0.999989643
296.0159931,240.1177451,71.07869279,77.71587997,82.87365438,0.00855696,0.089665322,1.000882106,0.999989365
298.5558546,238.4242503,71.18295579,78.88907187,82.96164103,0.00859875,0.090153342,1.00089016,0.999988744
301.1823089,236.6912553,71.28721877,80.10577336,83.0480826,0.008641651,0.090654358,1.000898756,0.999987842
303.1515275,235.4029932,71.36277696,81.02059275,83.11018093,0.008673473,0.091025827,1.000905677,0.999987204
305.179365,234.0863876,71.43833512,81.96486737,83.17199841,0.008705955,0.09140469,1.000913289,0.999986854
307.264977,232.7433929,71.51389327,82.93817638,83.2335207,0.008739132,0.091791244,1.000921483,0.999986844
310.6679498,230.5774618,71.63302731,84.53038425,83.32978872,0.008792941,0.092417144,1.000935203,0.999986942
314.6660684,228.0732185,71.76690297,86.40710228,83.43672522,0.00885571,0.093145526,1.000951684,0.999986495
318.8625044,225.4914816,71.90077853,88.38350558,83.54219227,0.008921072,0.093901848,1.000969329,0.999985438
323.2814796,222.8233242,72.03465396,90.47176903,83.64614671,0.008989226,0.094687865,1.000988308,0.99998437
327.9644917,220.0498249,72.16852897,92.69274807,83.74876044,0.009060425,0.0955057,1.001009116,0.999983588
332.9839094,217.134832,72.30240523,95.08281297,83.85055792,0.009135027,0.096358146,1.001032816,0.999982674
337.2339437,214.7090793,72.40718956,97.11502404,83.93028298,0.009196126,0.09705179,1.001054965,0.999981332
341.893597,212.0893015,72.51197417,99.35310988,84.01110946,0.009260107,0.097771957,1.001082309,0.999979135
344.6861065,210.5357325,72.56874193,100.700361,84.05579509,0.009296192,0.098174364,1.001101366,0.99997716
347.7632805,208.8360513,72.62551029,102.1906826,84.1017289,0.009333577,0.098587032,1.001125425,0.999974349
348.4311201,208.4681831,72.63680254,102.5151474,84.11104405,0.009341029,0.098670403,1.001131222,0.999973602
349.4629374,207.90063,72.65356484,103.0171247,84.12504115,0.009351742,0.098795087,1.001141756,0.999972248
351.20317,206.9449783,72.67973239,103.8658264,84.14737818,0.009368364,0.098992139,1.001162885,0.999969487
353.218866,205.8384302,72.70601691,104.8528602,84.17058826,0.009385395,0.099193389,1.001190482,0.999965257
354.4196601,205.1767659,72.71867964,105.4438353,84.18213673,0.009393809,0.099291637,1.001207891,0.999961946
355.4594997,204.6000663,72.72703721,105.958193,84.1899712,0.009399497,0.099357001,1.001223414,0.999958376
355.8057258,204.405432,72.72862309,106.1306494,84.19148564,0.009400602,0.099369411,1.001227192,0.999957397
355.8937268,204.3554473,72.72882173,106.1746875,84.1916766,0.009400744,0.099370952,1.001227726,0.999957251
355.9404018,204.3287933,72.72887278,106.1980994,84.19172581,0.009400782,0.099371341,1.001227872,0.999957211
355.9525811,204.3218153,72.72887751,106.204217,84.19173037,0.009400786,0.099371374,1.001227885,0.999957207
355.9587589,204.3182717,72.72887843,106.2073216,84.19173125,0.009400787,0.09937138,1.001227888,0.999957206
355.9603602,204.3173528,72.72887848,106.2081264,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.9612141,204.3168626,72.72887848,106.2085557,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.9610309,204.3169678,72.72887848,106.2084636,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.9610314,204.3169675,72.72887848,106.2084639,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.9610323,204.316967,72.72887848,106.2084643,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.9610322,204.3169671,72.72887848,106.2084642,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.9610312,204.3169676,72.72887848,106.2084638,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.9610312,204.3169676,72.72887848,106.2084637,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.961036,204.3169648,72.72887848,106.2084662,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.961034,204.316966,72.72887848,106.2084652,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.9609187,204.3170322,72.72887848,106.2084072,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.9610314,204.3169675,72.72887848,106.2084639,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.9610305,204.316968,72.72887848,106.2084634,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.9610295,204.3169686,72.72887848,106.2084629,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.9610335,204.3169663,72.72887848,106.2084649,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.9610314,204.3169675,72.72887848,106.2084639,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.9610317,204.3169673,72.72887848,106.208464,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.9610315,204.3169674,72.72887848,106.2084639,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.9611164,204.3169187,72.72887848,106.2085066,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.9610307,204.3169679,72.72887848,106.2084635,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.9610308,204.3169678,72.72887848,106.2084636,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.9611537,204.3168973,72.72887848,106.2085253,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.9610314,204.3169675,72.72887848,106.2084638,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.961032,204.3169672,72.72887848,106.2084641,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.9610316,204.3169674,72.72887848,106.208464,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.9610322,204.316967,72.72887848,106.2084643,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.9610296,204.3169685,72.72887848,106.208463,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.9610327,204.3169667,72.72887848,106.2084645,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.9610307,204.3169679,72.72887848,106.2084635,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.9610304,204.3169681,72.72887848,106.2084633,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.9610314,204.3169675,72.72887848,106.2084639,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.9610317,204.3169673,72.72887848,106.208464,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.9609779,204.3169982,72.72887848,106.2084369,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.9610323,204.316967,72.72887848,106.2084643,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.9610296,204.3169685,72.72887848,106.2084629,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.9610282,204.3169693,72.72887848,106.2084623,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.9610308,204.3169678,72.72887848,106.2084636,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.9610316,204.3169674,72.72887848,106.2084639,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.9610316,204.3169674,72.72887848,106.208464,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.9610339,204.3169661,72.72887848,106.2084651,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.9610308,204.3169678,72.72887848,106.2084636,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.9610314,204.3169675,72.72887848,106.2084638,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.9610315,204.3169675,72.72887848,106.2084639,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.9610322,204.3169671,72.72887848,106.2084642,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.9610302,204.3169682,72.72887848,106.2084633,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.961034,204.316966,72.72887848,106.2084652,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.9610311,204.3169677,72.72887848,106.2084637,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.9610324,204.3169669,72.72887848,106.2084643,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.9610326,204.3169668,72.72887848,106.2084644,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.9610313,204.3169675,72.72887848,106.2084638,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
355.9610324,204.3169669,72.72887848,106.2084644,84.1917313,0.009400787,0.09937138,1.001227888,0.999957206
